InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,GrossRevenue,DiscountAmount,NetRevenue,TotalOrderValue,Year,Month,YearMonth
423009,SKU_1919,Wireless Mouse,11,2025-06-05 18:00:00,85.88,53262,Norway,0.31,Bank Transfer,6.0,Apparel,Online,Not Returned,UPS,Rome,Low,944.68,292.8508,651.8291999999999,657.8291999999999,2025,6,2025-06
726463,SKU_1425,Office Chair,13,2025-06-05 19:00:00,83.71,21509,Italy,0.23,PayPal,10.98,Accessories,Online,Not Returned,UPS,Berlin,Low,1088.23,250.2929,837.9371,848.9171,2025,6,2025-06
220201,SKU_1634,Headphones,45,2025-06-05 20:00:00,51.98,44439,Italy,0.29,Bank Transfer,18.81,Stationery,Online,Returned,FedEx,Berlin,Medium,2339.1,678.3389999999999,1660.761,1679.571,2025,6,2025-06
869617,SKU_1754,Headphones,7,2025-06-05 21:00:00,17.86,52708,Spain,0.36,Bank Transfer,7.02,Electronics,Online,Not Returned,UPS,Amsterdam,Medium,125.02,45.0072,80.0128,87.0328,2025,6,2025-06
843788,SKU_1944,White Mug,45,2025-06-05 22:00:00,1.14,75130,United Kingdom,0.45,Bank Transfer,21.02,Accessories,In-store,Returned,UPS,Paris,Low,51.3,23.085,28.214999999999996,49.235,2025,6,2025-06
295297,SKU_1977,Backpack,31,2025-06-05 23:00:00,43.71,49409,France,0.06,PayPal,11.48,Accessories,In-store,Not Returned,FedEx,London,Low,1355.01,81.3006,1273.7094,1285.1894,2025,6,2025-06
991900,SKU_1089,USB Cable,48,2025-06-06 01:00:00,34.61,82587,Norway,0.1,PayPal,20.38,Accessories,Online,Not Returned,UPS,Amsterdam,High,1661.28,166.12800000000001,1495.152,1515.5320000000002,2025,6,2025-06
937783,SKU_1503,Desk Lamp,36,2025-06-06 02:00:00,33.62,25231,Sweden,0.05,PayPal,13.35,Stationery,In-store,Not Returned,UPS,Paris,High,1210.32,60.516,1149.8039999999999,1163.1539999999998,2025,6,2025-06
243618,SKU_1758,Wireless Mouse,7,2025-06-06 03:00:00,56.14,25923,France,0.06,PayPal,28.94,Furniture,In-store,Returned,UPS,Rome,High,392.98,23.5788,369.4012,398.3412,2025,6,2025-06
284125,SKU_1659,Office Chair,38,2025-06-06 04:00:00,45.51,64662,Portugal,0.27,Credit Card,7.1,Furniture,In-store,Not Returned,Royal Mail,Rome,Medium,1729.3799999999999,466.9326,1262.4474,1269.5474,2025,6,2025-06
311650,SKU_1754,Headphones,11,2025-06-06 06:00:00,47.96,99463,Australia,0.44,Bank Transfer,8.76,Accessories,Online,Returned,UPS,London,Medium,527.5600000000001,232.12640000000002,295.43360000000007,304.19360000000006,2025,6,2025-06
204374,SKU_1416,Notebook,28,2025-06-06 07:00:00,81.58,83884,Belgium,0.47,PayPal,9.41,Electronics,Online,Not Returned,FedEx,Amsterdam,Low,2284.24,1073.5928,1210.6471999999999,1220.0572,2025,6,2025-06
348030,SKU_1451,Blue Pen,16,2025-06-06 08:00:00,43.15,15235,Belgium,0.48,Bank Transfer,8.85,Stationery,In-store,Not Returned,UPS,Rome,Low,690.4,331.392,359.008,367.858,2025,6,2025-06
531369,SKU_1933,Notebook,45,2025-06-06 09:00:00,35.39,60833,Norway,0.02,Bank Transfer,5.74,Stationery,Online,Not Returned,DHL,Amsterdam,Low,1592.55,31.851,1560.699,1566.439,2025,6,2025-06
100229,SKU_1469,Headphones,24,2025-06-06 10:00:00,15.41,24421,Belgium,0.4,PayPal,22.84,Electronics,In-store,Not Returned,DHL,Rome,High,369.84000000000003,147.936,221.90400000000002,244.74400000000003,2025,6,2025-06
544854,SKU_1931,Wireless Mouse,49,2025-06-06 11:00:00,71.48,98469,Sweden,0.1,Bank Transfer,29.09,Stationery,Online,Not Returned,UPS,Amsterdam,Low,3502.52,350.252,3152.268,3181.358,2025,6,2025-06
255797,SKU_1047,Notebook,25,2025-06-06 12:00:00,22.64,88490,Norway,0.27,Credit Card,27.83,Accessories,Online,Not Returned,DHL,Amsterdam,Low,566.0,152.82000000000002,413.17999999999995,441.00999999999993,2025,6,2025-06
832616,SKU_1222,T-shirt,26,2025-06-06 13:00:00,25.69,66895,United States,0.37,Bank Transfer,18.24,Apparel,Online,Not Returned,UPS,Berlin,High,667.94,247.13780000000003,420.8022,439.04220000000004,2025,6,2025-06
281201,SKU_1647,White Mug,22,2025-06-06 14:00:00,90.11,73792,Germany,0.38,Bank Transfer,27.81,Stationery,Online,Not Returned,DHL,Rome,Medium,1982.42,753.3196,1229.1004,1256.9104,2025,6,2025-06
131879,SKU_1712,Headphones,16,2025-06-06 15:00:00,26.25,-1,France,0.13,Credit Card,9.61,Apparel,In-store,Not Returned,DHL,Paris,High,420.0,54.6,365.4,375.01,2025,6,2025-06
575770,SKU_1750,Desk Lamp,44,2025-06-06 16:00:00,92.94,69664,Norway,0.49,Bank Transfer,11.39,Electronics,In-store,Not Returned,FedEx,London,High,4089.3599999999997,2003.7863999999997,2085.5735999999997,2096.9635999999996,2025,6,2025-06
983086,SKU_1465,White Mug,19,2025-06-06 17:00:00,91.59,81755,Belgium,0.49,Credit Card,6.51,Apparel,In-store,Not Returned,Royal Mail,Rome,Low,1740.21,852.7029,887.5071,894.0171,2025,6,2025-06
497933,SKU_1994,T-shirt,49,2025-06-06 18:00:00,98.99,44232,Spain,0.18,PayPal,21.82,Apparel,Online,Not Returned,UPS,Rome,Low,4850.509999999999,873.0917999999998,3977.4181999999996,3999.2382,2025,6,2025-06
577326,SKU_1059,USB Cable,11,2025-06-06 19:00:00,85.94,76550,United Kingdom,0.25,Bank Transfer,16.16,Furniture,Online,Returned,DHL,Rome,Low,945.3399999999999,236.33499999999998,709.0049999999999,725.1649999999998,2025,6,2025-06
178771,SKU_1279,T-shirt,46,2025-06-06 20:00:00,12.13,45994,United Kingdom,0.39,Bank Transfer,14.57,Electronics,In-store,Returned,DHL,Paris,Medium,557.98,217.6122,340.3678,354.9378,2025,6,2025-06
891621,SKU_1016,Headphones,1,2025-06-06 21:00:00,67.54,41505,Germany,0.31,Bank Transfer,24.18,Apparel,Online,Not Returned,DHL,Berlin,High,67.54,20.9374,46.60260000000001,70.7826,2025,6,2025-06
711147,SKU_1320,USB Cable,31,2025-06-06 22:00:00,10.33,61861,Portugal,0.15,Credit Card,25.26,Accessories,Online,Not Returned,Royal Mail,Berlin,High,320.23,48.0345,272.19550000000004,297.45550000000003,2025,6,2025-06
582217,SKU_1678,Wireless Mouse,35,2025-06-06 23:00:00,60.97,67111,Norway,0.37,Credit Card,17.44,Stationery,In-store,Not Returned,DHL,Berlin,Medium,2133.95,789.5614999999999,1344.3885,1361.8285,2025,6,2025-06
332850,SKU_1873,Wall Clock,14,2025-06-07 00:00:00,32.53,95084,Australia,0.22,Credit Card,16.85,Furniture,Online,Not Returned,Royal Mail,Rome,High,455.42,100.1924,355.2276,372.0776,2025,6,2025-06
745671,SKU_1974,Wall Clock,45,2025-06-07 01:00:00,2.56,37404,Netherlands,0.02,Bank Transfer,15.29,Stationery,In-store,Returned,DHL,Paris,Low,115.2,2.3040000000000003,112.896,128.186,2025,6,2025-06
701796,SKU_1566,T-shirt,10,2025-06-07 02:00:00,27.17,64949,France,0.18,Credit Card,28.8,Apparel,Online,Not Returned,UPS,Paris,High,271.70000000000005,48.906000000000006,222.79400000000004,251.59400000000005,2025,6,2025-06
991930,SKU_1076,Desk Lamp,3,2025-06-07 03:00:00,15.38,16406,Germany,0.02,Bank Transfer,19.58,Furniture,In-store,Not Returned,UPS,Berlin,High,46.14,0.9228000000000001,45.2172,64.7972,2025,6,2025-06
232937,SKU_1470,Blue Pen,28,2025-06-07 04:00:00,45.34,90939,Sweden,0.09,PayPal,27.9,Apparel,Online,Not Returned,DHL,London,Medium,1269.52,114.2568,1155.2631999999999,1183.1632,2025,6,2025-06
591818,SKU_1988,Headphones,10,2025-06-07 05:00:00,90.68,88639,United States,0.25,Bank Transfer,22.43,Furniture,In-store,Not Returned,UPS,Rome,High,906.8000000000001,226.70000000000002,680.1,702.53,2025,6,2025-06
221389,SKU_1828,Office Chair,42,2025-06-07 06:00:00,41.31,97661,Netherlands,0.13,PayPal,18.53,Electronics,Online,Returned,UPS,Paris,Medium,1735.02,225.5526,1509.4674,1527.9974,2025,6,2025-06
857389,SKU_1542,Office Chair,26,2025-06-07 07:00:00,45.42,65913,Netherlands,0.12,Bank Transfer,20.0,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium,1180.92,141.7104,1039.2096000000001,1059.2096000000001,2025,6,2025-06
586719,SKU_1100,Headphones,22,2025-06-07 08:00:00,35.47,93050,United States,0.33,Credit Card,12.45,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium,780.3399999999999,257.5122,522.8277999999999,535.2778,2025,6,2025-06
497756,SKU_1539,Headphones,31,2025-06-07 09:00:00,21.84,45976,Belgium,0.22,Bank Transfer,20.72,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low,677.04,148.9488,528.0912,548.8112,2025,6,2025-06
288513,SKU_1543,Backpack,32,2025-06-07 10:00:00,90.42,-1,Italy,0.12,Bank Transfer,27.1,Accessories,In-store,Not Returned,FedEx,Berlin,Low,2893.44,347.2128,2546.2272000000003,2573.3272,2025,6,2025-06
863961,SKU_1262,Desk Lamp,36,2025-06-07 11:00:00,96.3,25113,United Kingdom,0.15,Credit Card,26.38,Electronics,Online,Not Returned,DHL,London,Medium,3466.7999999999997,520.02,2946.7799999999997,2973.16,2025,6,2025-06
833360,SKU_1205,White Mug,7,2025-06-07 12:00:00,40.01,20586,United States,0.15,Bank Transfer,28.46,Stationery,Online,Not Returned,Royal Mail,Amsterdam,Medium,280.07,42.0105,238.05949999999999,266.5195,2025,6,2025-06
792942,SKU_1781,Wall Clock,8,2025-06-07 13:00:00,83.55,27337,Spain,0.12,Bank Transfer,20.14,Apparel,In-store,Not Returned,FedEx,London,Medium,668.4,80.208,588.192,608.332,2025,6,2025-06
179132,SKU_1479,Wall Clock,47,2025-06-07 14:00:00,26.36,98112,Spain,0.36,PayPal,15.67,Accessories,In-store,Not Returned,FedEx,Berlin,Medium,1238.92,446.01120000000003,792.9088,808.5788,2025,6,2025-06
351894,SKU_1072,USB Cable,29,2025-06-07 15:00:00,14.09,10732,Italy,0.5,Credit Card,22.12,Furniture,Online,Not Returned,Royal Mail,Rome,High,408.61,204.305,204.305,226.425,2025,6,2025-06
327993,SKU_1437,Wall Clock,8,2025-06-07 16:00:00,35.99,34718,Spain,0.33,Bank Transfer,27.51,Apparel,Online,Not Returned,UPS,Amsterdam,Low,287.92,95.01360000000001,192.90640000000002,220.4164,2025,6,2025-06
180922,SKU_1581,Notebook,6,2025-06-07 17:00:00,47.25,78156,Norway,0.14,PayPal,9.89,Stationery,Online,Not Returned,UPS,London,High,283.5,39.690000000000005,243.81,253.7,2025,6,2025-06
514018,SKU_1690,Notebook,25,2025-06-07 18:00:00,87.87,61396,United Kingdom,0.46,Bank Transfer,13.05,Accessories,Online,Returned,UPS,London,High,2196.75,1010.505,1186.245,1199.2949999999998,2025,6,2025-06
565570,SKU_1718,Notebook,42,2025-06-07 19:00:00,28.47,-1,Spain,0.2,Credit Card,28.77,Furniture,Online,Not Returned,Royal Mail,Berlin,Low,1195.74,239.14800000000002,956.592,985.362,2025,6,2025-06
164761,SKU_1541,USB Cable,37,2025-06-07 20:00:00,85.08,26363,Germany,0.29,Bank Transfer,26.67,Accessories,Online,Returned,UPS,Paris,Low,3147.96,912.9083999999999,2235.0516000000002,2261.7216000000003,2025,6,2025-06
157276,SKU_1413,Desk Lamp,28,2025-06-07 21:00:00,20.49,98717,France,0.17,Credit Card,25.15,Electronics,Online,Not Returned,Royal Mail,London,High,573.7199999999999,97.5324,476.1875999999999,501.3375999999999,2025,6,2025-06
337538,SKU_1655,Headphones,32,2025-06-07 22:00:00,28.09,57537,Italy,0.34,Bank Transfer,12.65,Stationery,In-store,Not Returned,Royal Mail,Rome,Low,898.88,305.61920000000003,593.2608,605.9108,2025,6,2025-06
465937,SKU_1918,Office Chair,35,2025-06-07 23:00:00,90.35,19234,Italy,0.44,PayPal,26.9,Stationery,Online,Not Returned,DHL,Berlin,High,3162.25,1391.39,1770.86,1797.76,2025,6,2025-06
728677,SKU_1670,T-shirt,13,2025-06-08 00:00:00,74.76,72916,Germany,0.03,Bank Transfer,28.28,Stationery,Online,Not Returned,Royal Mail,London,Low,971.8800000000001,29.1564,942.7236000000001,971.0036000000001,2025,6,2025-06
829933,SKU_1757,Backpack,11,2025-06-08 01:00:00,65.76,92414,Norway,0.2,Bank Transfer,13.1,Apparel,Online,Not Returned,Royal Mail,Paris,High,723.36,144.672,578.688,591.788,2025,6,2025-06
694009,SKU_1779,Wall Clock,7,2025-06-08 02:00:00,27.66,73249,France,0.26,PayPal,12.22,Electronics,Online,Not Returned,FedEx,Paris,Low,193.62,50.3412,143.2788,155.4988,2025,6,2025-06
136994,SKU_1212,Wireless Mouse,48,2025-06-08 03:00:00,93.46,54735,Germany,0.38,Bank Transfer,20.94,Furniture,In-store,Not Returned,FedEx,Berlin,Low,4486.08,1704.7104,2781.3696,2802.3096,2025,6,2025-06
976448,SKU_1770,Notebook,47,2025-06-08 04:00:00,7.5,57923,Germany,0.43,Bank Transfer,15.56,Stationery,Online,Not Returned,FedEx,Paris,Medium,352.5,151.575,200.925,216.485,2025,6,2025-06
218569,SKU_1066,Wall Clock,10,2025-06-08 05:00:00,28.41,21768,France,0.45,PayPal,5.73,Apparel,Online,Not Returned,UPS,Paris,Low,284.1,127.84500000000001,156.255,161.98499999999999,2025,6,2025-06
107692,SKU_1421,Desk Lamp,27,2025-06-08 06:00:00,72.37,47905,United States,0.39,Credit Card,26.88,Accessories,In-store,Not Returned,UPS,Berlin,Low,1953.9900000000002,762.0561000000001,1191.9339,1218.8139,2025,6,2025-06
226728,SKU_1468,White Mug,7,2025-06-08 08:00:00,35.55,40136,Germany,0.33,Bank Transfer,25.64,Stationery,Online,Not Returned,FedEx,Berlin,High,248.84999999999997,82.12049999999999,166.72949999999997,192.36949999999996,2025,6,2025-06
827701,SKU_1370,Notebook,44,2025-06-08 09:00:00,74.46,55132,United Kingdom,0.47,PayPal,15.03,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,3276.24,1539.8328,1736.4071999999999,1751.4371999999998,2025,6,2025-06
528089,SKU_1363,Backpack,18,2025-06-08 10:00:00,41.41,87939,Australia,0.14,Bank Transfer,17.76,Electronics,In-store,Not Returned,UPS,Rome,Low,745.3799999999999,104.35319999999999,641.0267999999999,658.7867999999999,2025,6,2025-06
531160,SKU_1399,Headphones,13,2025-06-08 11:00:00,85.71,11328,Belgium,0.43,Credit Card,7.37,Apparel,Online,Returned,FedEx,Rome,High,1114.23,479.1189,635.1111000000001,642.4811000000001,2025,6,2025-06
965673,SKU_1849,White Mug,13,2025-06-08 12:00:00,57.97,12009,Sweden,0.36,PayPal,17.03,Stationery,Online,Returned,FedEx,Berlin,Medium,753.61,271.2996,482.3104,499.34040000000005,2025,6,2025-06
971448,SKU_1259,T-shirt,14,2025-06-08 13:00:00,97.24,41017,United States,0.04,Bank Transfer,20.36,Stationery,In-store,Not Returned,Royal Mail,London,Medium,1361.36,54.4544,1306.9055999999998,1327.2655999999997,2025,6,2025-06
329565,SKU_1787,Desk Lamp,16,2025-06-08 14:00:00,64.75,52823,Spain,0.18,PayPal,9.53,Stationery,Online,Not Returned,DHL,Paris,Low,1036.0,186.48,849.52,859.05,2025,6,2025-06
262750,SKU_1761,Desk Lamp,18,2025-06-08 15:00:00,71.88,76577,Portugal,0.22,Bank Transfer,28.67,Furniture,Online,Returned,Royal Mail,Paris,Low,1293.84,284.6448,1009.1951999999999,1037.8652,2025,6,2025-06
454379,SKU_1044,Desk Lamp,48,2025-06-08 16:00:00,84.24,93409,Australia,0.32,Bank Transfer,14.15,Electronics,Online,Not Returned,Royal Mail,London,Low,4043.5199999999995,1293.9263999999998,2749.5935999999997,2763.7436,2025,6,2025-06
585746,SKU_1908,T-shirt,44,2025-06-08 17:00:00,73.68,39364,Italy,0.36,Bank Transfer,5.66,Furniture,Online,Not Returned,UPS,Amsterdam,High,3241.92,1167.0912,2074.8288000000002,2080.4888,2025,6,2025-06
195106,SKU_1862,Office Chair,30,2025-06-08 18:00:00,78.84,12591,Germany,0.43,Bank Transfer,12.45,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Medium,2365.2000000000003,1017.0360000000001,1348.1640000000002,1360.6140000000003,2025,6,2025-06
512498,SKU_1897,White Mug,13,2025-06-08 19:00:00,60.04,75717,Netherlands,0.16,Credit Card,24.31,Apparel,In-store,Not Returned,FedEx,Paris,Medium,780.52,124.8832,655.6368,679.9467999999999,2025,6,2025-06
548224,SKU_1861,Headphones,38,2025-06-08 20:00:00,23.71,22651,France,0.02,Credit Card,20.71,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low,900.98,18.0196,882.9604,903.6704000000001,2025,6,2025-06
899225,SKU_1286,White Mug,49,2025-06-08 21:00:00,47.25,80610,United Kingdom,0.11,Credit Card,13.36,Furniture,Online,Not Returned,UPS,Berlin,Medium,2315.25,254.6775,2060.5725,2073.9325000000003,2025,6,2025-06
257614,SKU_1539,Notebook,23,2025-06-08 22:00:00,96.27,31804,Belgium,0.29,Credit Card,21.06,Electronics,In-store,Not Returned,DHL,Amsterdam,Low,2214.21,642.1209,1572.0891000000001,1593.1491,2025,6,2025-06
186169,SKU_1328,USB Cable,19,2025-06-08 23:00:00,46.99,95455,Italy,0.09,PayPal,23.48,Accessories,In-store,Not Returned,UPS,Paris,High,892.8100000000001,80.3529,812.4571000000001,835.9371000000001,2025,6,2025-06
533030,SKU_1314,Wall Clock,8,2025-06-09 00:00:00,88.54,31612,United States,0.06,Bank Transfer,23.29,Apparel,Online,Not Returned,Royal Mail,London,High,708.32,42.4992,665.8208000000001,689.1108,2025,6,2025-06
902069,SKU_1906,Desk Lamp,17,2025-06-09 01:00:00,68.18,96913,Spain,0.07,Bank Transfer,16.56,Apparel,Online,Not Returned,UPS,Berlin,Medium,1159.0600000000002,81.13420000000002,1077.9258000000002,1094.4858000000002,2025,6,2025-06
709619,SKU_1418,USB Cable,36,2025-06-09 02:00:00,9.67,76463,Spain,0.46,Credit Card,18.03,Apparel,In-store,Not Returned,DHL,London,Medium,348.12,160.1352,187.9848,206.0148,2025,6,2025-06
980490,SKU_1304,Backpack,8,2025-06-09 03:00:00,51.77,17539,France,0.01,Bank Transfer,20.07,Accessories,In-store,Returned,DHL,Amsterdam,Low,414.16,4.1416,410.01840000000004,430.08840000000004,2025,6,2025-06
699062,SKU_1939,USB Cable,34,2025-06-09 04:00:00,5.51,10856,Germany,0.01,Bank Transfer,7.92,Electronics,Online,Not Returned,FedEx,Paris,High,187.34,1.8734000000000002,185.4666,193.3866,2025,6,2025-06
492623,SKU_1228,Headphones,30,2025-06-09 05:00:00,41.2,53065,France,0.43,PayPal,24.41,Electronics,In-store,Not Returned,FedEx,Berlin,Low,1236.0,531.48,704.52,728.93,2025,6,2025-06
848045,SKU_1749,Headphones,6,2025-06-09 06:00:00,95.78,21829,Spain,0.3,PayPal,29.79,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Medium,574.6800000000001,172.40400000000002,402.27600000000007,432.0660000000001,2025,6,2025-06
609270,SKU_1185,Desk Lamp,40,2025-06-09 07:00:00,91.32,72453,United States,0.15,PayPal,23.58,Accessories,Online,Returned,UPS,Rome,Low,3652.7999999999997,547.92,3104.8799999999997,3128.4599999999996,2025,6,2025-06
995854,SKU_1946,Wall Clock,43,2025-06-09 08:00:00,53.9,43367,Norway,0.1,Bank Transfer,19.85,Electronics,Online,Not Returned,DHL,Rome,Medium,2317.7,231.76999999999998,2085.93,2105.7799999999997,2025,6,2025-06
410323,SKU_1117,Headphones,46,2025-06-09 09:00:00,75.07,32836,United Kingdom,0.04,Credit Card,26.55,Apparel,In-store,Not Returned,FedEx,Rome,Low,3453.22,138.12879999999998,3315.0912,3341.6412,2025,6,2025-06
745458,SKU_1784,Wall Clock,3,2025-06-09 10:00:00,55.2,16215,Portugal,0.05,Bank Transfer,20.76,Electronics,Online,Not Returned,FedEx,Paris,Medium,165.60000000000002,8.280000000000001,157.32000000000002,178.08,2025,6,2025-06
502472,SKU_1125,Notebook,24,2025-06-09 11:00:00,56.38,10462,Italy,0.12,Bank Transfer,10.12,Accessories,In-store,Returned,UPS,Rome,Medium,1353.1200000000001,162.3744,1190.7456000000002,1200.8656,2025,6,2025-06
154947,SKU_1985,USB Cable,28,2025-06-09 12:00:00,73.04,76409,Germany,0.23,Credit Card,8.44,Furniture,In-store,Not Returned,FedEx,Berlin,Medium,2045.1200000000001,470.37760000000003,1574.7424,1583.1824000000001,2025,6,2025-06
749622,SKU_1131,T-shirt,24,2025-06-09 13:00:00,66.69,77035,Norway,0.14,Credit Card,17.23,Accessories,In-store,Not Returned,UPS,Berlin,Low,1600.56,224.07840000000002,1376.4815999999998,1393.7115999999999,2025,6,2025-06
309033,SKU_1160,T-shirt,12,2025-06-09 14:00:00,9.55,84579,United Kingdom,0.14,PayPal,26.42,Accessories,Online,Not Returned,DHL,Rome,Low,114.60000000000001,16.044000000000004,98.55600000000001,124.97600000000001,2025,6,2025-06
711426,SKU_1701,Blue Pen,35,2025-06-09 15:00:00,38.72,79180,Belgium,0.18,Credit Card,21.83,Apparel,In-store,Not Returned,Royal Mail,London,Medium,1355.2,243.936,1111.2640000000001,1133.094,2025,6,2025-06
901108,SKU_1592,Desk Lamp,36,2025-06-09 16:00:00,31.85,65961,France,0.21,Bank Transfer,16.67,Apparel,Online,Not Returned,FedEx,London,Medium,1146.6000000000001,240.78600000000003,905.8140000000001,922.484,2025,6,2025-06
503997,SKU_1873,Office Chair,19,2025-06-09 17:00:00,98.02,44310,Italy,0.02,Bank Transfer,13.18,Accessories,Online,Not Returned,FedEx,Amsterdam,High,1862.3799999999999,37.2476,1825.1324,1838.3124,2025,6,2025-06
446336,SKU_1711,Blue Pen,48,2025-06-09 18:00:00,72.81,56518,Norway,0.06,Bank Transfer,28.03,Electronics,Online,Not Returned,Royal Mail,Berlin,High,3494.88,209.6928,3285.1872000000003,3313.2172000000005,2025,6,2025-06
345573,SKU_1345,USB Cable,37,2025-06-09 19:00:00,87.5,63246,Belgium,0.07,Credit Card,14.53,Apparel,Online,Not Returned,UPS,Rome,High,3237.5,226.62500000000003,3010.875,3025.405,2025,6,2025-06
462756,SKU_1938,White Mug,39,2025-06-09 20:00:00,11.16,55268,United States,0.21,Bank Transfer,7.06,Electronics,Online,Not Returned,FedEx,Rome,Medium,435.24,91.4004,343.8396,350.8996,2025,6,2025-06
164758,SKU_1083,Wall Clock,18,2025-06-09 21:00:00,6.07,-1,Germany,0.28,PayPal,28.42,Apparel,In-store,Not Returned,FedEx,Rome,High,109.26,30.592800000000004,78.66720000000001,107.08720000000001,2025,6,2025-06
781038,SKU_1041,Backpack,3,2025-06-09 22:00:00,62.45,79258,Germany,0.25,PayPal,14.07,Furniture,In-store,Not Returned,UPS,London,High,187.35000000000002,46.837500000000006,140.51250000000002,154.5825,2025,6,2025-06
563544,SKU_1434,Desk Lamp,9,2025-06-09 23:00:00,54.96,-1,Sweden,0.1,Bank Transfer,18.56,Electronics,In-store,Returned,Royal Mail,London,High,494.64,49.464,445.176,463.736,2025,6,2025-06
149962,SKU_1165,T-shirt,46,2025-06-10 00:00:00,10.08,55367,United States,0.09,Credit Card,19.2,Stationery,Online,Returned,Royal Mail,Rome,High,463.68,41.7312,421.9488,441.1488,2025,6,2025-06
308563,SKU_1426,Notebook,38,2025-06-10 01:00:00,60.14,20923,France,0.49,Credit Card,7.62,Accessories,In-store,Not Returned,FedEx,Berlin,Medium,2285.32,1119.8068,1165.5132,1173.1332,2025,6,2025-06
407672,SKU_1047,Headphones,22,2025-06-10 02:00:00,84.7,78409,Germany,0.23,PayPal,8.97,Electronics,In-store,Not Returned,Royal Mail,Paris,High,1863.4,428.58200000000005,1434.818,1443.788,2025,6,2025-06
239340,SKU_1041,Headphones,21,2025-06-10 03:00:00,17.71,-1,Spain,0.31,Credit Card,23.49,Apparel,In-store,Not Returned,UPS,Amsterdam,High,371.91,115.2921,256.6179,280.10790000000003,2025,6,2025-06
206212,SKU_1184,Office Chair,15,2025-06-10 04:00:00,56.44,35531,Germany,0.48,Bank Transfer,26.21,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium,846.5999999999999,406.36799999999994,440.23199999999997,466.44199999999995,2025,6,2025-06
